urls,event_id,shape
http://www.mufoncms.com/files_jeud8334j/48671_submitter_file1__2013070423.17.55.jpg,48671,Sphere
http://www.mufoncms.com/files_jeud8334j/48661_submitter_file1__1030810.JPG,48661,Fireball
http://www.mufoncms.com/files_jeud8334j/48654_submitter_file1__0705130437281.jpg,48654,Unknown
http://www.mufoncms.com/files_jeud8334j/48652_submitter_file2__1.jpg,48652,Circle
http://www.mufoncms.com/files_jeud8334j/48646_submitter_file7__1007245.JPG,48646,Unknown
http://www.mufoncms.com/files_jeud8334j/32812_submitter_file1__249.JPG,32812,Star-like
http://www.mufoncms.com/files_jeud8334j/32804_submitter_file1__090205_185743.jpg,32804,Sphere
http://www.mufoncms.com/files_jeud8334j/32803_submitter_file1__cigar-shapedufo1.jpg,32803,Cylinder
http://www.mufoncms.com/files_jeud8334j/32796_submitter_file1__skymap_north.gif,32796,Cylinder
http://www.mufoncms.com/files_jeud8334j/32788_submitter_file1__Object.bmp,32788,Circle
http://www.mufoncms.com/files_jeud8334j/32786_submitter_file1__ufoboomerang.jpg,32786,Boomerang
http://www.mufoncms.com/files_jeud8334j/7545_submitter_file1__SanJose_1.jpg,7545,Square
http://www.mufoncms.com/files_jeud8334j/7534_submitter_file1__LOW1.jpg,7534,Fireball
http://www.mufoncms.com/files_jeud8334j/7528_submitter_file1__UFO.JPG,7528,Circle
http://www.mufoncms.com/files_jeud8334j/7527_submitter_file1__mapoffeldmannlake.jpg,7527,Other
http://www.mufoncms.com/files_jeud8334j/7517_submitter_file1__DSCN0827.JPG,7517,Disc
http://www.mufoncms.com/files_jeud8334j/7516_submitter_file1__Jul14278.jpg,7516,Blimp
http://www.mufoncms.com/files_jeud8334j/7513_submitter_file1__UFO072207seq.png,7513,Sphere
http://www.mufoncms.com/files_jeud8334j/18908_submitter_file2__DSCF0165.JPG,18908,Circle
http://www.mufoncms.com/files_jeud8334j/18893_submitter_file1__6413_145434715850_544240850_3759292_2779077_n.jpg,18893,Circle
http://www.mufoncms.com/files_jeud8334j/18891_submitter_file1__20090825035255_1c.JPG,18891,Triangle
http://www.mufoncms.com/files_jeud8334j/18890_submitter_file1__CrescentUFOfootage2_11.JPG,18890,Other
http://www.mufoncms.com/files_jeud8334j/18889_submitter_file1__20090803223055_11c.JPG,18889,Triangle
http://www.mufoncms.com/files_jeud8334j/18888_submitter_file1__20090725001525_12BIGGESTc.JPG,18888,Square
http://www.mufoncms.com/files_jeud8334j/18887_submitter_file1__20090723214234_3c.JPG,18887,Triangle
http://www.mufoncms.com/files_jeud8334j/18884_submitter_file1__20090716223050_10BIGc.JPG,18884,Triangle
http://www.mufoncms.com/files_jeud8334j/18879_submitter_file1__AdjustedContrastforviewing.jpg,18879,Bullet
http://www.mufoncms.com/files_jeud8334j/18878_submitter_file1__Picture006.jpg,18878,Unknown
http://www.mufoncms.com/files_jeud8334j/18279_submitter_file1__triangle001.JPG,18279,Triangle
http://www.mufoncms.com/files_jeud8334j/18262_submitter_file1__100_3063.JPG,18262,Circle
http://www.mufoncms.com/files_jeud8334j/50907_submitter_file1__ENHANCEDNYCUFO101310Videostill1.jpg,50907,Oval
http://www.mufoncms.com/files_jeud8334j/50906_submitter_file1__image.jpg,50906,Blimp
http://www.mufoncms.com/files_jeud8334j/50902_submitter_file1__UFO1.JPG,50902,Disc
http://www.mufoncms.com/files_jeud8334j/50899_submitter_file1__ufo1.PNG,50899,Circle
http://www.mufoncms.com/files_jeud8334j/50898_submitter_file1__P1010460.JPG,50898,Disc
http://www.mufoncms.com/files_jeud8334j/50887_submitter_file1__ROLBAL150611002.jpg,50887,Triangle
http://www.mufoncms.com/files_jeud8334j/50883_submitter_file2__IMG0847Sedona091613.png,50883,Unknown
http://www.mufoncms.com/files_jeud8334j/38047_submitter_file1__416314367696163862411124815485355477642408144o1.jpg,38047,Disc
http://www.mufoncms.com/files_jeud8334j/76733_submitter_file1__ufo1.jpg,76733,Triangle
http://www.mufoncms.com/files_jeud8334j/76731_submitter_file1__ufo531c.jpg,76731,Sphere
http://www.mufoncms.com/files_jeud8334j/76722_submitter_file1__WP20150516192259Pro.jpg,76722,Square
http://www.mufoncms.com/files_jeud8334j/76721_submitter_file1__newfolder4028.jpg,76721,
http://www.mufoncms.com/files_jeud8334j/76718_submitter_file1__IMG20140824192753.jpg,76718,Blimp
http://www.mufoncms.com/files_jeud8334j/76715_submitter_file1__IMAG0451.jpg,76715,
http://www.mufoncms.com/files_jeud8334j/76707_submitter_file1__2016053007.52.01.jpg,76707,Unknown
http://www.mufoncms.com/files_jeud8334j/76704_submitter_file1__IMG5078.jpg,76704,Sphere
http://www.mufoncms.com/files_jeud8334j/57050_submitter_file1__mufon1.jpg,57050,Unknown
http://www.mufoncms.com/files_jeud8334j/57047_submitter_file2__1376082622043.jpg,57047,Sphere
http://www.mufoncms.com/files_jeud8334j/57046_submitter_file1__image.jpg,57046,Unknown
http://www.mufoncms.com/files_jeud8334j/57045_submitter_file1__imagejpeg2.jpg,57045,Sphere
http://www.mufoncms.com/files_jeud8334j/57044_submitter_file1__14263487533680980137631284151974o.jpg,57044,Unknown
http://www.mufoncms.com/files_jeud8334j/57034_submitter_file1__image.jpg,57034,Star-like
http://www.mufoncms.com/files_jeud8334j/57026_submitter_file1__ufoiseen.jpg,57026,Boomerang
http://www.mufoncms.com/files_jeud8334j/57021_submitter_file1__MFDC0078.JPG,57021,Other
http://www.mufoncms.com/files_jeud8334j/26114_submitter_file1__ufo_chicago.jpg,26114,Other
http://www.mufoncms.com/files_jeud8334j/26113_submitter_file1__3_Closeupwith_Tail_.jpg,26113,Fireball
http://www.mufoncms.com/files_jeud8334j/26107_submitter_file1__tombstone_UFO1_10_17_2010.jpg,26107,Boomerang
http://www.mufoncms.com/files_jeud8334j/26106_submitter_file1__Alejndritonorma2010049.JPG,26106,Sphere
http://www.mufoncms.com/files_jeud8334j/26104_submitter_file1__ufo.bmp,26104,Cigar
http://www.mufoncms.com/files_jeud8334j/26102_submitter_file1__2010-10-1031stanniversary383.jpg,26102,Cigar
http://www.mufoncms.com/files_jeud8334j/26099_submitter_file1__NewHampshire.jpg,26099,Triangle
http://www.mufoncms.com/files_jeud8334j/26090_submitter_file1__lights.jpg,26090,Sphere
http://www.mufoncms.com/files_jeud8334j/12267_submitter_file1__ufopic.JPG,12267,Other
http://www.mufoncms.com/files_jeud8334j/12261_submitter_file1__image_map(2).gif,12261,Circle
http://www.mufoncms.com/files_jeud8334j/12260_submitter_file1__Vacation2008SteamTrains097.JPG,12260,Other
http://www.mufoncms.com/files_jeud8334j/12257_submitter_file1__IMGP4368.JPG,12257,Cone
http://www.mufoncms.com/files_jeud8334j/12256_submitter_file1__CLOSEENCOUNTERSD(CLUSTERBYTREE).jpg,12256,Circle
http://www.mufoncms.com/files_jeud8334j/12250_submitter_file1__palmerriverroute44ufoevidence153.JPG,12250,Other
http://www.mufoncms.com/files_jeud8334j/12243_submitter_file1__DSC_0987.JPG,12243,Circle
http://www.mufoncms.com/files_jeud8334j/12242_submitter_file1__SA500059.JPG,12242,Other
http://www.mufoncms.com/files_jeud8334j/12241_submitter_file1__DSC00059.JPG,12241,Fireball
http://www.mufoncms.com/files_jeud8334j/12239_submitter_file1__0825081214.jpg,12239,Cigar
http://www.mufoncms.com/files_jeud8334j/91156_submitter_file1__8599265AB24C43ABA17EA02A270701C8.jpeg,91156,
http://www.mufoncms.com/files_jeud8334j/91154_submitter_file2__IMG2007.PNG,91154,Star-like
http://www.mufoncms.com/files_jeud8334j/91148_submitter_file1__20180401011446.jpg,91148,Circle
http://www.mufoncms.com/files_jeud8334j/91145_submitter_file1__551418D22AF54116A5144DD813224F1D.jpeg,91145,Cylinder
http://www.mufoncms.com/files_jeud8334j/91143_submitter_file2__UFO1.JPG,91143,Diamond
http://www.mufoncms.com/files_jeud8334j/91140_submitter_file1__EC3A1745C4774F348B8B541FB023AEDC.jpeg,91140,Cylinder
http://www.mufoncms.com/files_jeud8334j/91139_submitter_file1__EC3A1745C4774F348B8B541FB023AEDC.jpeg,91139,Cylinder
http://www.mufoncms.com/files_jeud8334j/91138_submitter_file1__1504224617000f99477300368f975d52709e4eef605c84775f8d1b9e054663ffaed13b5fabd77d3983c06b8a2416c1f0f5cdb8b59dae0812d645e349587f4836eb869d6b888b2.jpg,91138,Sphere
http://www.mufoncms.com/files_jeud8334j/91137_submitter_file1__08A875374F2748048588C0927FCC9CD2.jpeg,91137,Sphere
http://www.mufoncms.com/files_jeud8334j/91131_submitter_file1__DSC0235.JPG,91131,Sphere
http://www.mufoncms.com/files_jeud8334j/30953_submitter_file1__IMG_0048.jpg,30953,Oval
http://www.mufoncms.com/files_jeud8334j/30934_submitter_file1__Mt.EvansWildernessArea006.JPG,30934,Saturn-like
http://www.mufoncms.com/files_jeud8334j/30931_submitter_file1__ufo.JPG,30931,Cigar
http://www.mufoncms.com/files_jeud8334j/30930_submitter_file1__ufo.JPG,30930,Cigar
http://www.mufoncms.com/files_jeud8334j/40761_submitter_file1__UnknownOrb.jpg,40761,Oval
http://www.mufoncms.com/files_jeud8334j/40757_submitter_file1__thelights.bmp,40757,Sphere
http://www.mufoncms.com/files_jeud8334j/40749_submitter_file1__1.jpg,40749,Oval
http://www.mufoncms.com/files_jeud8334j/88731_submitter_file1__lights.jpg,88731,Unknown
http://www.mufoncms.com/files_jeud8334j/88726_submitter_file1__DSC01823.JPG,88726,Circle
http://www.mufoncms.com/files_jeud8334j/88719_submitter_file1__F33CD7E934B842B8843A1CF79B200F86.jpeg,88719,Sphere
http://www.mufoncms.com/files_jeud8334j/88713_submitter_file1__Craft1.png,88713,Cylinder
http://www.mufoncms.com/files_jeud8334j/88711_submitter_file1__Snapchat1865031882.jpg,88711,Circle
http://www.mufoncms.com/files_jeud8334j/88710_submitter_file1__Mazaredo1.PNG,88710,
http://www.mufoncms.com/files_jeud8334j/88708_submitter_file2__Orbiebabie.PNG,88708,Sphere
http://www.mufoncms.com/files_jeud8334j/88707_submitter_file1__OVNIMUFON02.png,88707,Sphere
http://www.mufoncms.com/files_jeud8334j/88705_submitter_file1__IMG2382.PNG,88705,Sphere
http://www.mufoncms.com/files_jeud8334j/55168_submitter_file1__image.jpg,55168,Sphere
http://www.mufoncms.com/files_jeud8334j/55165_submitter_file1__ufo.JPG,55165,Egg
http://www.mufoncms.com/files_jeud8334j/55163_submitter_file1__SUNSETATLIMERICK112014001.jpg,55163,Sphere
http://www.mufoncms.com/files_jeud8334j/55142_submitter_file1__IMG20131213070742303ufo.jpg,55142,Triangle
http://www.mufoncms.com/files_jeud8334j/11199_submitter_file1__100_0442.JPG,11199,Flash
http://www.mufoncms.com/files_jeud8334j/11195_submitter_file1__ICAM0061.JPG,11195,
http://www.mufoncms.com/files_jeud8334j/11192_submitter_file1__e036.jpg,11192,Unknown
http://www.mufoncms.com/files_jeud8334j/11186_submitter_file1__ICAM0061series.jpg,11186,Unknown
http://www.mufoncms.com/files_jeud8334j/11184_submitter_file1__MtRainierUFOPhoto050820081.jpg,11184,Disc
http://www.mufoncms.com/files_jeud8334j/11178_submitter_file2__01-Untitled_to_Xvid_clip0_85bA.jpg,11178,Disc
http://www.mufoncms.com/files_jeud8334j/11177_submitter_file1__PRA_1911.jpg,11177,Cigar
http://www.mufoncms.com/files_jeud8334j/11175_submitter_file1__ufo.jpg,11175,Star-like
http://www.mufoncms.com/files_jeud8334j/23155_submitter_file1__UFO-CHICAMOCHA.JPG,23155,Oval
http://www.mufoncms.com/files_jeud8334j/23152_submitter_file2__IMG_1078f2.jpg,23152,Star-like
http://www.mufoncms.com/files_jeud8334j/23150_submitter_file1__DSC_0005.JPG,23150,Circle
http://www.mufoncms.com/files_jeud8334j/23141_submitter_file1__P120410_07.15.jpg,23141,Oval
http://www.mufoncms.com/files_jeud8334j/82399_submitter_file1__IMG20160806210558702.jpg,82399,Unknown
http://www.mufoncms.com/files_jeud8334j/82398_submitter_file1__201702260952121.jpg,82398,Saturn-like
http://www.mufoncms.com/files_jeud8334j/82393_submitter_file2__IMG0630.JPG,82393,Circle
http://www.mufoncms.com/files_jeud8334j/82392_submitter_file1__20170227165118.jpg,82392,Sphere
http://www.mufoncms.com/files_jeud8334j/82390_submitter_file1__16865066102091886768554518337752226984315338n.jpg,82390,Disc
http://www.mufoncms.com/files_jeud8334j/82388_submitter_file1__IMG3644.JPG,82388,
http://www.mufoncms.com/files_jeud8334j/82386_submitter_file1__IMG3627.JPG,82386,Sphere
http://www.mufoncms.com/files_jeud8334j/82380_submitter_file1__IMG2055.JPG,82380,Cone
http://www.mufoncms.com/files_jeud8334j/82369_submitter_file2__170352657484297219904531615676341n.jpg,82369,Flash
http://www.mufoncms.com/files_jeud8334j/70958_submitter_file1__image.jpg,70958,Boomerang
http://www.mufoncms.com/files_jeud8334j/70955_submitter_file1__20150926050953.jpg,70955,Triangle
http://www.mufoncms.com/files_jeud8334j/70954_submitter_file1__IMG22025.jpg,70954,
http://www.mufoncms.com/files_jeud8334j/70951_submitter_file1__UFO.jpg,70951,Sphere
http://www.mufoncms.com/files_jeud8334j/70949_submitter_file1__image.jpeg,70949,Triangle
http://www.mufoncms.com/files_jeud8334j/70937_submitter_file1__20150920181204.jpg.jpeg,70937,Sphere
http://www.mufoncms.com/files_jeud8334j/70934_submitter_file1__Eclipse2015.jpg,70934,Circle
http://www.mufoncms.com/files_jeud8334j/70933_submitter_file1__20150928040623Burst02.jpg,70933,Triangle
http://www.mufoncms.com/files_jeud8334j/70932_submitter_file1__IMG02742.JPG,70932,Star-like
http://www.mufoncms.com/files_jeud8334j/70931_submitter_file2__LunareclipseOddity1Sept.272015820PM.jpg,70931,Boomerang
http://www.mufoncms.com/files_jeud8334j/70928_submitter_file1__vcloud.jpg,70928,Boomerang
http://www.mufoncms.com/files_jeud8334j/35326_submitter_file1__SQUARE.jpg,35326,Circle
http://www.mufoncms.com/files_jeud8334j/35325_submitter_file1__sighting.JPG,35325,Circle
http://www.mufoncms.com/files_jeud8334j/35302_submitter_file1__UFO_Pic_1.jpg,35302,Circle
http://www.mufoncms.com/files_jeud8334j/35297_submitter_file1__scan0001.jpg,35297,Chevron
http://www.mufoncms.com/files_jeud8334j/35295_submitter_file1__Reverse-Engineer.jpg,35295,Triangle
http://www.mufoncms.com/files_jeud8334j/35291_submitter_file1__IMG_7218.JPG,35291,Circle
http://www.mufoncms.com/files_jeud8334j/80616_submitter_file1__SightingoverCastleRockCOmovingSE1125pm102116.jpg,80616,Other
http://www.mufoncms.com/files_jeud8334j/80615_submitter_file1__IMG8402.JPG,80615,Sphere
http://www.mufoncms.com/files_jeud8334j/80604_submitter_file1__20161022185036.jpg,80604,Sphere
http://www.mufoncms.com/files_jeud8334j/80597_submitter_file1__aerialphotoairport.jpg,80597,Disc
http://www.mufoncms.com/files_jeud8334j/80596_submitter_file1__aerialphotoairport.jpg,80596,Disc
http://www.mufoncms.com/files_jeud8334j/80592_submitter_file1__1480006524587369233819.jpg,80592,Square
http://www.mufoncms.com/files_jeud8334j/80589_submitter_file1__original.jpg,80589,Cigar
http://www.mufoncms.com/files_jeud8334j/66646_submitter_file1__06192015115807PM.jpg,66646,Sphere
http://www.mufoncms.com/files_jeud8334j/66624_submitter_file1__images.jpg,66624,
http://www.mufoncms.com/files_jeud8334j/6690_submitter_file1__DSC06215.JPG,6690,Sphere
http://www.mufoncms.com/files_jeud8334j/6681_submitter_file1__ufo.JPG,6681,Cigar
http://www.mufoncms.com/files_jeud8334j/6680_submitter_file1__steve4-12-20089.jpg,6680,Triangle
http://www.mufoncms.com/files_jeud8334j/6666_submitter_file1__UFO-Cross.jpg,6666,Cross
http://www.mufoncms.com/files_jeud8334j/21306_submitter_file1__10622_145775361996_521436996_3159954_2983563_n-600x400.jpg,21306,Disc
http://www.mufoncms.com/files_jeud8334j/21302_submitter_file1__2009.12.319_55PMUAPSighting.jpg,21302,Sphere
http://www.mufoncms.com/files_jeud8334j/21295_submitter_file1__P1000920.JPG,21295,Sphere
http://www.mufoncms.com/files_jeud8334j/21275_submitter_file1__fuel.doc001.JPG,21275,Other
http://www.mufoncms.com/files_jeud8334j/21274_submitter_file1__scan0001.jpg,21274,Oval
http://www.mufoncms.com/files_jeud8334j/21273_submitter_file1__wash.jpg,21273,Cigar
http://www.mufoncms.com/files_jeud8334j/27853_submitter_file1__isolatedandshown.jpg,27853,Circle
http://www.mufoncms.com/files_jeud8334j/27851_submitter_file1__bluedisc6.jpg,27851,Disc
http://www.mufoncms.com/files_jeud8334j/27840_submitter_file1__wobble.jpg,27840,Disc
http://www.mufoncms.com/files_jeud8334j/90107_submitter_file1__2E2305AB85F349C9891CC59130740028.png,90107,
http://www.mufoncms.com/files_jeud8334j/90104_submitter_file1__DSC00023.JPG,90104,Oval
http://www.mufoncms.com/files_jeud8334j/90099_submitter_file1__ufo1.jpg,90099,Disc
http://www.mufoncms.com/files_jeud8334j/90095_submitter_file1__32E02885EF69457EAF3E70D32B7F891E.jpeg,90095,Cone
http://www.mufoncms.com/files_jeud8334j/90093_submitter_file1__Feb06unk.gif,90093,Unknown
http://www.mufoncms.com/files_jeud8334j/90090_submitter_file1__IMG0432.jpg,90090,Disc
http://www.mufoncms.com/files_jeud8334j/90085_submitter_file1__Screenshot20180207014826.png,90085,Cone
http://www.mufoncms.com/files_jeud8334j/90082_submitter_file1__20180206183015.jpg,90082,Cone
http://www.mufoncms.com/files_jeud8334j/90081_submitter_file1__1.jpg,90081,Unknown
http://www.mufoncms.com/files_jeud8334j/90079_submitter_file1__IMG20180206183122.jpg,90079,Fireball
http://www.mufoncms.com/files/58845_submitter_file1__10550954102034526913514894146632444698695514n.jpg,58845,Circle
http://www.mufoncms.com/files/58842_submitter_file1__sphere1.JPG,58842,Sphere
http://www.mufoncms.com/files/58837_submitter_file1__junejuly2014summercyndiphoto.JPG,58837,Sphere
http://www.mufoncms.com/files/58834_submitter_file1__IMG3823.JPG,58834,Oval
http://www.mufoncms.com/files/58833_submitter_file1__ufo.jpg,58833,Boomerang
http://www.mufoncms.com/files/58830_submitter_file1__IMG20140810212703.jpg,58830,Fireball
http://www.mufoncms.com/files_jeud8334j/54148_submitter_file1__ufoFeb152014.jpg,54148,Sphere
http://www.mufoncms.com/files_jeud8334j/54146_submitter_file1__Screenshot20140218234006.png,54146,Triangle
http://www.mufoncms.com/files_jeud8334j/54140_submitter_file1__ufonight1.jpg,54140,Sphere
http://www.mufoncms.com/files_jeud8334j/54134_submitter_file1__image.jpg,54134,Unknown
http://www.mufoncms.com/files_jeud8334j/54129_submitter_file1__DSC0039.jpg,54129,
http://www.mufoncms.com/files_jeud8334j/29663_submitter_file1__010.JPG,29663,Star-like
http://www.mufoncms.com/files_jeud8334j/29650_submitter_file2__DSC00532.JPG,29650,Cigar
http://www.mufoncms.com/files_jeud8334j/65132_submitter_file2__CAM00937.jpg,65132,Sphere
http://www.mufoncms.com/files_jeud8334j/65118_submitter_file1__image.jpg,65118,Diamond
http://www.mufoncms.com/files_jeud8334j/15130_submitter_file1__elvadonight1-16-09005.jpg,15130,Star-like
http://www.mufoncms.com/files_jeud8334j/15123_submitter_file1__dsc_1512_all.jpg,15123,Sphere
http://www.mufoncms.com/files_jeud8334j/15122_submitter_file2__100_5862.jpg,15122,Oval
http://www.mufoncms.com/files_jeud8334j/15121_submitter_file1__ufo1.jpg,15121,Flash
http://www.mufoncms.com/files_jeud8334j/15118_submitter_file1__untitled.bmp,15118,Circle
http://www.mufoncms.com/files_jeud8334j/15112_submitter_file2__jan0917822.jpg,15112,Circle
http://www.mufoncms.com/files_jeud8334j/15109_submitter_file1__sheenapic114.jpg,15109,Cigar
http://www.mufoncms.com/files_jeud8334j/15100_submitter_file1__ufoandmikey160.jpg,15100,Circle
http://www.mufoncms.com/files_jeud8334j/13647_submitter_file1__1.jpg,13647,Triangle
http://www.mufoncms.com/files_jeud8334j/13631_submitter_file1__UFO_11-8-08a.jpg,13631,Circle
http://www.mufoncms.com/files_jeud8334j/13621_submitter_file1__P3080033.jpg,13621,Unknown
