event_id,urls,label
77521,http://www.mufoncms.com/files_jeud8334j/77521_submitter_file1__image.jpeg,obelisk
77522,http://www.mufoncms.com/files_jeud8334j/77522_submitter_file2__image.jpeg,swing
77523,http://www.mufoncms.com/files_jeud8334j/77523_submitter_file1__1324366712249574875174397669865629941213860o.jpeg,wing
77524,http://www.mufoncms.com/files_jeud8334j/77524_submitter_file1__IMG20160705173047840HDR.jpg,sundial
77525,http://www.mufoncms.com/files_jeud8334j/77525_submitter_file1__DSCN0727.JPG,envelope
77526,http://www.mufoncms.com/files_jeud8334j/77526_submitter_file1__DSC0548.JPG,"megalith, megalithic structure"
77532,http://www.mufoncms.com/files_jeud8334j/77532_submitter_file1__IMG0143.JPG,"nematode, nematode worm, roundworm"
77539,http://www.mufoncms.com/files_jeud8334j/77539_submitter_file1__IMG20160701WA0007.jpg,"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
77540,http://www.mufoncms.com/files_jeud8334j/77540_submitter_file1__P1010075.JPG,balloon
77546,http://www.mufoncms.com/files_jeud8334j/77546_submitter_file1__FBIMG1468012713628.jpg,"nematode, nematode worm, roundworm"
77547,http://www.mufoncms.com/files_jeud8334j/77547_submitter_file1__IMG2338.JPG,Chihuahua
77548,http://www.mufoncms.com/files_jeud8334j/77548_submitter_file2__UFO8072016.mp4snapshot.jpg,Granny Smith
77549,http://www.mufoncms.com/files_jeud8334j/77549_submitter_file1__metalballs2.jpg,"seat belt, seatbelt"
77550,http://www.mufoncms.com/files_jeud8334j/77550_submitter_file1__image.png,"nematode, nematode worm, roundworm"
77551,http://www.mufoncms.com/files_jeud8334j/77551_submitter_file1__10629.jpeg,"nematode, nematode worm, roundworm"
77552,http://www.mufoncms.com/files_jeud8334j/77552_submitter_file1__20160708223305.jpg,"file, file cabinet, filing cabinet"
77554,http://www.mufoncms.com/files_jeud8334j/77554_submitter_file1__201607022056332.jpg,"flagpole, flagstaff"
77555,http://www.mufoncms.com/files_jeud8334j/77555_submitter_file1__UFO.JPG,"ear, spike, capitulum"
77556,http://www.mufoncms.com/files_jeud8334j/77556_submitter_file1__201607022056332.jpg,"flagpole, flagstaff"
77563,http://www.mufoncms.com/files_jeud8334j/77563_submitter_file1__FBIMG1468062703621.jpg,"traffic light, traffic signal, stoplight"
77565,http://www.mufoncms.com/files_jeud8334j/77565_submitter_file1__Untitled.png,"spotlight, spot"
77566,http://www.mufoncms.com/files_jeud8334j/77566_submitter_file1__KADIKYKALAMI05.04.0951.jpg,"seashore, coast, seacoast, sea-coast"
77569,http://www.mufoncms.com/files_jeud8334j/77569_submitter_file1__image.jpeg,"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
77571,http://www.mufoncms.com/files_jeud8334j/77571_submitter_file1__bottomofcraft.png,"solar dish, solar collector, solar furnace"
77572,http://www.mufoncms.com/files_jeud8334j/77572_submitter_file1__P1060267.JPG,"flagpole, flagstaff"
77583,http://www.mufoncms.com/files_jeud8334j/77583_submitter_file1__DSC0181.JPG,"parachute, chute"
77584,http://www.mufoncms.com/files_jeud8334j/77584_submitter_file1__DSC0180.JPG,"parachute, chute"
77586,http://www.mufoncms.com/files_jeud8334j/77586_submitter_file1__2016071023.32.40.jpg,"flagpole, flagstaff"
77593,http://www.mufoncms.com/files_jeud8334j/77593_submitter_file1__image.jpeg,"parachute, chute"
77595,http://www.mufoncms.com/files_jeud8334j/77595_submitter_file1__2016070809.09.20.jpg,"seashore, coast, seacoast, sea-coast"
77597,http://www.mufoncms.com/files_jeud8334j/77597_submitter_file1__IMG7052.JPG,"traffic light, traffic signal, stoplight"
77599,http://www.mufoncms.com/files_jeud8334j/77599_submitter_file1__ovnifrance19901.jpg,missile
77600,http://www.mufoncms.com/files_jeud8334j/77600_submitter_file1__photoeffect1468185411192.jpg,barn
77607,http://www.mufoncms.com/files_jeud8334j/77607_submitter_file1__IMG2667.jpg,balloon
77608,http://www.mufoncms.com/files_jeud8334j/77608_submitter_file1__image.jpeg,"indri, indris, Indri indri, Indri brevicaudatus"
77611,http://www.mufoncms.com/files_jeud8334j/77611_submitter_file1__question.JPG,"parachute, chute"
77675,http://www.mufoncms.com/files_jeud8334j/77675_submitter_file1__image.jpeg,"lakeside, lakeshore"
77677,http://www.mufoncms.com/files_jeud8334j/77677_submitter_file1__elbaaroundmarch1997ufo.jpg,shopping cart
77680,http://www.mufoncms.com/files_jeud8334j/77680_submitter_file1__image.jpg,"sloth bear, Melursus ursinus, Ursus ursinus"
77682,http://www.mufoncms.com/files_jeud8334j/77682_submitter_file1__WP20160707141938Rich.jpg,"nematode, nematode worm, roundworm"
77687,http://www.mufoncms.com/files_jeud8334j/77687_submitter_file1__201617.jpg,"parachute, chute"
77688,http://www.mufoncms.com/files_jeud8334j/77688_submitter_file1__IMG20160709183134.jpg,Band Aid
77689,http://www.mufoncms.com/files_jeud8334j/77689_submitter_file1__image.jpeg,"flagpole, flagstaff"
77690,http://www.mufoncms.com/files_jeud8334j/77690_submitter_file1__Mufon.png,jigsaw puzzle
77692,http://www.mufoncms.com/files_jeud8334j/77692_submitter_file1__0524hrs.JPG,"traffic light, traffic signal, stoplight"
77694,http://www.mufoncms.com/files_jeud8334j/77694_submitter_file1__image.jpeg,"flagpole, flagstaff"
77698,http://www.mufoncms.com/files_jeud8334j/77698_submitter_file1__1002553.JPG,"beacon, lighthouse, beacon light, pharos"
77699,http://www.mufoncms.com/files_jeud8334j/77699_submitter_file1__GForssWatchingthefullsolsticemoon2016smallfile.jpg,torch
77702,http://www.mufoncms.com/files_jeud8334j/77702_submitter_file1__20160715174328.jpg,alp
77705,http://www.mufoncms.com/files_jeud8334j/77705_submitter_file1__image.jpeg,"nematode, nematode worm, roundworm"
77706,http://www.mufoncms.com/files_jeud8334j/77706_submitter_file1__image.jpeg,"lakeside, lakeshore"
77714,http://www.mufoncms.com/files_jeud8334j/77714_submitter_file1__IMG0379.jpg,balloon
77717,http://www.mufoncms.com/files_jeud8334j/77717_submitter_file1__mufon.jpg,geyser
77718,http://www.mufoncms.com/files_jeud8334j/77718_submitter_file2__IMG2935.JPG,geyser
77721,http://www.mufoncms.com/files_jeud8334j/77721_submitter_file1__image.jpeg,envelope
77724,http://www.mufoncms.com/files_jeud8334j/77724_submitter_file1__image.jpeg,"spotlight, spot"
77726,http://www.mufoncms.com/files_jeud8334j/77726_submitter_file1__1.jpg,"lakeside, lakeshore"
77738,http://www.mufoncms.com/files_jeud8334j/77738_submitter_file1__DSCF2836.JPG,"traffic light, traffic signal, stoplight"
77740,http://www.mufoncms.com/files_jeud8334j/77740_submitter_file2__Snapshot85.png,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus"
77741,http://www.mufoncms.com/files_jeud8334j/77741_submitter_file1__13692203102089387378795811237195165o.jpg,"nematode, nematode worm, roundworm"
77807,http://www.mufoncms.com/files_jeud8334j/77807_submitter_file1__201402101725360.jpg,baseball
77809,http://www.mufoncms.com/files_jeud8334j/77809_submitter_file1__20151230212551resized11.jpg,"spotlight, spot"
77811,http://www.mufoncms.com/files_jeud8334j/77811_submitter_file1__20160710133304.jpg,shoji
77821,http://www.mufoncms.com/files_jeud8334j/77821_submitter_file1__IMG20160721092222.jpg,envelope
77823,http://www.mufoncms.com/files_jeud8334j/77823_submitter_file1__image.jpeg,monitor
77825,http://www.mufoncms.com/files_jeud8334j/77825_submitter_file1__20160720195451.jpg,pole
77828,http://www.mufoncms.com/files_jeud8334j/77828_submitter_file1__Copyofsundaynight009.jpg,"nematode, nematode worm, roundworm"
77829,http://www.mufoncms.com/files_jeud8334j/77829_submitter_file1__Scan.jpg,envelope
77834,http://www.mufoncms.com/files_jeud8334j/77834_submitter_file5__20160715193122.jpg,geyser
77838,http://www.mufoncms.com/files_jeud8334j/77838_submitter_file1__Scan0001.jpg,envelope
77841,http://www.mufoncms.com/files_jeud8334j/77841_submitter_file1__IMG20160722165956.jpg,menu
77848,http://www.mufoncms.com/files_jeud8334j/77848_submitter_file1__mufon.png,"drilling platform, offshore rig"
77849,http://www.mufoncms.com/files_jeud8334j/77849_submitter_file1__image.jpeg,"beacon, lighthouse, beacon light, pharos"
77851,http://www.mufoncms.com/files_jeud8334j/77851_submitter_file1__DSCF2168.JPG,"mobile home, manufactured home"
77863,http://www.mufoncms.com/files_jeud8334j/77863_submitter_file1__DSC856450.jpg,"nematode, nematode worm, roundworm"
77867,http://www.mufoncms.com/files_jeud8334j/77867_submitter_file2__IMG20160723040920.jpg,"nematode, nematode worm, roundworm"
77868,http://www.mufoncms.com/files_jeud8334j/77868_submitter_file1__image.jpg,window screen
77872,http://www.mufoncms.com/files_jeud8334j/77872_submitter_file1__observation23Jul16.png,analog clock
77878,http://www.mufoncms.com/files_jeud8334j/77878_submitter_file1__Screenshot20160722004540.png,"puck, hockey puck"
77881,http://www.mufoncms.com/files_jeud8334j/77881_submitter_file1__20160721065138.jpg,"cliff, drop, drop-off"
77883,http://www.mufoncms.com/files_jeud8334j/77883_submitter_file1__mapBol1.jpg,"cliff, drop, drop-off"
77884,http://www.mufoncms.com/files_jeud8334j/77884_submitter_file1__53365064.jpg,"warplane, military plane"
77885,http://www.mufoncms.com/files_jeud8334j/77885_submitter_file1__20160719141641.jpg,space shuttle
77890,http://www.mufoncms.com/files_jeud8334j/77890_submitter_file1__20160720205143.jpg,"bannister, banister, balustrade, balusters, handrail"
77891,http://www.mufoncms.com/files_jeud8334j/77891_submitter_file1__292.JPG,"walking stick, walkingstick, stick insect"
77894,http://www.mufoncms.com/files_jeud8334j/77894_submitter_file2__image.jpeg,"buckeye, horse chestnut, conker"
77896,http://www.mufoncms.com/files_jeud8334j/77896_submitter_file1__3crafts.jpg,volcano
77908,http://www.mufoncms.com/files_jeud8334j/77908_submitter_file1__Austin.ufo.phonepic1.jpg,"nematode, nematode worm, roundworm"
77909,http://www.mufoncms.com/files_jeud8334j/77909_submitter_file1__FBIMG1469454450536.jpg,sarong
77912,http://www.mufoncms.com/files_jeud8334j/77912_submitter_file1__20160724194943.jpg,birdhouse
77913,http://www.mufoncms.com/files_jeud8334j/77913_submitter_file1__UFO1.JPG,"lakeside, lakeshore"
77914,http://www.mufoncms.com/files_jeud8334j/77914_submitter_file1__IMG1279.jpg,"nematode, nematode worm, roundworm"
77915,http://www.mufoncms.com/files_jeud8334j/77915_submitter_file1__Snap588editedcropwArrowFrame4314.jpg,"parachute, chute"
77917,http://www.mufoncms.com/files_jeud8334j/77917_submitter_file1__July15SloExpoIWTB0001.jpg,"spotlight, spot"
77918,http://www.mufoncms.com/files_jeud8334j/77918_submitter_file1__ufojets.jpg,umbrella
77922,http://www.mufoncms.com/files_jeud8334j/77922_submitter_file1__Downtown.jpg,"cab, hack, taxi, taxicab"
77926,http://www.mufoncms.com/files_jeud8334j/77926_submitter_file1__image.jpeg,fountain
77928,http://www.mufoncms.com/files_jeud8334j/77928_submitter_file1__image.jpeg,"traffic light, traffic signal, stoplight"
77998,http://www.mufoncms.com/files_jeud8334j/77998_submitter_file1__image.jpeg,"nematode, nematode worm, roundworm"
78008,http://www.mufoncms.com/files_jeud8334j/78008_submitter_file1__20160713024553.jpg,"spotlight, spot"
78016,http://www.mufoncms.com/files_jeud8334j/78016_submitter_file1__UFOdirection.jpg,"nematode, nematode worm, roundworm"
78020,http://www.mufoncms.com/files_jeud8334j/78020_submitter_file2__UFO26071.mp4snapshot02.072016.07.2905.00.17.jpg,"nematode, nematode worm, roundworm"
78021,http://www.mufoncms.com/files_jeud8334j/78021_submitter_file2__UFO28071.mp4snapshot06.192016.07.2905.38.49.jpg,"nematode, nematode worm, roundworm"
78133,http://www.mufoncms.com/files_jeud8334j/78133_submitter_file1__vlcsnap2016080201h47m29s411.png,"nematode, nematode worm, roundworm"
78157,http://www.mufoncms.com/files_jeud8334j/78157_submitter_file1__IMG20160802205536.jpg,groenendael
78161,http://www.mufoncms.com/files_jeud8334j/78161_submitter_file1__image.jpeg,"pool table, billiard table, snooker table"
78162,http://www.mufoncms.com/files_jeud8334j/78162_submitter_file2__enhanced1.jpg,"spotlight, spot"
78163,http://www.mufoncms.com/files_jeud8334j/78163_submitter_file1__20160803122758.jpg,"airship, dirigible"
78169,http://www.mufoncms.com/files_jeud8334j/78169_submitter_file1__SphereUFOoverMonarch.jpg,balloon
78170,http://www.mufoncms.com/files_jeud8334j/78170_submitter_file2__image.png,"parachute, chute"
78171,http://www.mufoncms.com/files_jeud8334j/78171_submitter_file1__image.jpeg,envelope
78174,http://www.mufoncms.com/files_jeud8334j/78174_submitter_file4__Screenshot20160803124825.png,analog clock
78175,http://www.mufoncms.com/files_jeud8334j/78175_submitter_file1__image.jpeg,obelisk
78176,http://www.mufoncms.com/files_jeud8334j/78176_submitter_file1__image.jpeg,safety pin
78187,http://www.mufoncms.com/files_jeud8334j/78187_submitter_file1__image.jpeg,knot
78188,http://www.mufoncms.com/files_jeud8334j/78188_submitter_file1__image.jpeg,knot
78190,http://www.mufoncms.com/files_jeud8334j/78190_submitter_file1__P201608042240361p.jpg,"nematode, nematode worm, roundworm"
78206,http://www.mufoncms.com/files_jeud8334j/78206_submitter_file1__20160805030044LC40.jpg,"lakeside, lakeshore"
78209,http://www.mufoncms.com/files_jeud8334j/78209_submitter_file1__20160805030044LC40.jpg,"lakeside, lakeshore"
78212,http://www.mufoncms.com/files_jeud8334j/78212_submitter_file1__20160805030044LC40.jpg,"lakeside, lakeshore"
78213,http://www.mufoncms.com/files_jeud8334j/78213_submitter_file1__20160805030044LC40.jpg,"lakeside, lakeshore"
78219,http://www.mufoncms.com/files_jeud8334j/78219_submitter_file1__IMG2016080221374001.jpg,"nematode, nematode worm, roundworm"
78224,http://www.mufoncms.com/files_jeud8334j/78224_submitter_file1__image.jpeg,"airship, dirigible"
78225,http://www.mufoncms.com/files_jeud8334j/78225_submitter_file1__image.jpeg,"lakeside, lakeshore"
78245,http://www.mufoncms.com/files_jeud8334j/78245_submitter_file1__Blacktriangle.jpg,"spotlight, spot"
78247,http://www.mufoncms.com/files_jeud8334j/78247_submitter_file1__image.jpeg,chainlink fence
78249,http://www.mufoncms.com/files_jeud8334j/78249_submitter_file1__20160804211108.jpg,matchstick
78261,http://www.mufoncms.com/files_jeud8334j/78261_submitter_file1__image.jpeg,"lakeside, lakeshore"
78269,http://www.mufoncms.com/files_jeud8334j/78269_submitter_file1__Lightningphoto.jpg,water tower
78342,http://www.mufoncms.com/files_jeud8334j/78342_submitter_file1__image.jpeg,"lakeside, lakeshore"
78350,http://www.mufoncms.com/files_jeud8334j/78350_submitter_file1__wpss201604140008.png,"skunk, polecat, wood pussy"
78351,http://www.mufoncms.com/files_jeud8334j/78351_submitter_file1__wpss201604140008.png,"skunk, polecat, wood pussy"
78355,http://www.mufoncms.com/files_jeud8334j/78355_submitter_file1__IMG4886.jpg,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
78365,http://www.mufoncms.com/files_jeud8334j/78365_submitter_file1__DSCN1259.JPG,volcano
78366,http://www.mufoncms.com/files_jeud8334j/78366_submitter_file1__image.jpeg,"theater curtain, theatre curtain"
78367,http://www.mufoncms.com/files_jeud8334j/78367_submitter_file1__image.jpeg,"theater curtain, theatre curtain"
78369,http://www.mufoncms.com/files_jeud8334j/78369_submitter_file1__IMG4277.JPG,"nematode, nematode worm, roundworm"
78370,http://www.mufoncms.com/files_jeud8334j/78370_submitter_file1__PathClouds1.jpg,"flagpole, flagstaff"
78377,http://www.mufoncms.com/files_jeud8334j/78377_submitter_file1__image.png,"nematode, nematode worm, roundworm"
78379,http://www.mufoncms.com/files_jeud8334j/78379_submitter_file1__IMG0818.JPG,"nematode, nematode worm, roundworm"
78380,http://www.mufoncms.com/files_jeud8334j/78380_submitter_file1__20160708172559245.jpeg,balloon
78383,http://www.mufoncms.com/files_jeud8334j/78383_submitter_file1__IMG2693.JPG,sundial
78390,http://www.mufoncms.com/files_jeud8334j/78390_submitter_file1__20140630132717.jpg,geyser
78392,http://www.mufoncms.com/files_jeud8334j/78392_submitter_file1__20160725192636.jpg,"lakeside, lakeshore"
78394,http://www.mufoncms.com/files_jeud8334j/78394_submitter_file1__image.jpeg,balloon
78396,http://www.mufoncms.com/files_jeud8334j/78396_submitter_file1__V94A21.jpg,monitor
78403,http://www.mufoncms.com/files_jeud8334j/78403_submitter_file1__image.jpeg,"nematode, nematode worm, roundworm"
78404,http://www.mufoncms.com/files_jeud8334j/78404_submitter_file1__OvnitypeTR3B375pieds122mtresAustralie.jpeg,"black widow, Latrodectus mactans"
78475,http://www.mufoncms.com/files_jeud8334j/78475_submitter_file2__image.jpeg,geyser
78479,http://www.mufoncms.com/files_jeud8334j/78479_submitter_file2__image.png,"file, file cabinet, filing cabinet"
78487,http://www.mufoncms.com/files_jeud8334j/78487_submitter_file1__20160816192317.jpg,"radio telescope, radio reflector"
78488,http://www.mufoncms.com/files_jeud8334j/78488_submitter_file1__DSCN7209.JPG,envelope
78489,http://www.mufoncms.com/files_jeud8334j/78489_submitter_file1__weirdlight51516.jpg,"nematode, nematode worm, roundworm"
78491,http://www.mufoncms.com/files_jeud8334j/78491_submitter_file1__image.jpeg,obelisk
78494,http://www.mufoncms.com/files_jeud8334j/78494_submitter_file1__MoonSomething.jpg,"nematode, nematode worm, roundworm"
78511,http://www.mufoncms.com/files_jeud8334j/78511_submitter_file1__IMG5857.JPG,"parachute, chute"
78520,http://www.mufoncms.com/files_jeud8334j/78520_submitter_file1__WP20160811224141Pro.jpg,"spotlight, spot"
78535,http://www.mufoncms.com/files_jeud8334j/78535_submitter_file2__image.jpeg,volcano
78536,http://www.mufoncms.com/files_jeud8334j/78536_submitter_file2__image.jpeg,volcano
78537,http://www.mufoncms.com/files_jeud8334j/78537_submitter_file1__image.jpeg,wing
78539,http://www.mufoncms.com/files_jeud8334j/78539_submitter_file2__image.jpeg,volcano
78542,http://www.mufoncms.com/files_jeud8334j/78542_submitter_file1__viewfromtent.JPG,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
